block_id,image,rectified,vis,class_id,format_len,strategy,angle_est,error
n00098,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00098.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00098_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00098_poly.jpg,86,4,Hough,-0.428,
n00099,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00099.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00099_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00099_poly.jpg,86,4,Hough,-0.428,
n00100,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00100.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00100_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00100_poly.jpg,86,4,Hough,-0.593,
n00101,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00101.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00101_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00101_poly.jpg,86,4,Hough,-3.998,
n00102,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00102.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00102_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00102_poly.jpg,86,4,Hough,-3.693,
n00103,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00103.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00103_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00103_poly.jpg,86,4,Hough,-0.774,
n00104,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00104.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00104_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00104_poly.jpg,86,4,Hough,2.709,
n00105,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00105.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00105_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00105_poly.jpg,86,4,Hough,0.974,
n00106,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00106.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00106_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00106_poly.jpg,86,4,Hough,13.441,
n00107,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00107.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00107_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00107_poly.jpg,86,4,Hough,3.763,
n00108,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00108.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00108_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00108_poly.jpg,86,4,Hough,-10.715,
n00109,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00109.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00109_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00109_poly.jpg,86,4,Hough,1.038,
n00111,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00111.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00111_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00111_poly.jpg,86,4,Hough,0.899,
n00112,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00112.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00112_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00112_poly.jpg,86,4,Hough,1.386,
n00113,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00113.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00113_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00113_poly.jpg,86,4,Hough,-1.557,
n00114,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00114.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00114_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00114_poly.jpg,86,4,Hough,0.216,
n00115,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00115.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00115_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00115_poly.jpg,86,4,Hough,4.832,
n00116,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00116.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00116_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00116_poly.jpg,86,4,Hough,6.037,
n00117,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00117.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00117_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00117_poly.jpg,86,4,Hough,0.237,
n00118,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00118.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00118_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00118_poly.jpg,86,4,Hough,-17.719,
n00119,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00119.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00119_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00119_poly.jpg,86,4,Hough,-18.435,
n00120,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00120.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00120_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00120_poly.jpg,86,4,Hough,-18.435,
n00122,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00122.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00122_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00122_poly.jpg,86,4,Hough,2.590,
n00123,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00123.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00123_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00123_poly.jpg,86,4,Hough,2.560,
n00124,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00124.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00124_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00124_poly.jpg,86,4,Hough,0.121,
n00125,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00125.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00125_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00125_poly.jpg,86,4,Hough,-1.848,
n00126,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00126.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00126_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00126_poly.jpg,86,4,Hough,5.840,
n00128,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00128.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00128_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00128_poly.jpg,86,4,Hough,3.347,
n00129,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00129.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00129_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00129_poly.jpg,86,4,Hough,-2.001,
n00130,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00130.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00130_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00130_poly.jpg,86,4,Hough,16.047,
n00131,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00131.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00131_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00131_poly.jpg,86,4,Hough,-9.794,
n00132,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00132.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00132_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00132_poly.jpg,86,4,Hough,0.630,
n00133,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00133.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00133_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00133_poly.jpg,86,4,Hough,-0.983,
n00134,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00134.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00134_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00134_poly.jpg,86,4,Hough,-0.826,
n00135,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00135.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00135_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00135_poly.jpg,86,4,Hough,-0.758,
n00136,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00136.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00136_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00136_poly.jpg,86,4,Hough,0.001,
n00137,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00137.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00137_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00137_poly.jpg,86,4,Hough,-7.053,
n00138,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00138.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00138_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00138_poly.jpg,86,4,Hough,-0.546,
n00139,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00139.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00139_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00139_poly.jpg,86,4,Hough,-1.067,
n00140,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00140.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00140_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00140_poly.jpg,86,4,Hough,-0.911,
n00141,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00141.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00141_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00141_poly.jpg,86,4,Hough,-7.998,
n00142,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00142.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00142_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00142_poly.jpg,86,4,Hough,-0.860,
n00144,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00144.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00144_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00144_poly.jpg,86,4,Hough,-8.213,
n00145,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00145.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00145_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00145_poly.jpg,86,4,Hough,5.950,
n00146,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00146.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00146_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00146_poly.jpg,86,4,Hough,-0.526,
n00147,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00147.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00147_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00147_poly.jpg,86,4,Hough,0.000,
n00148,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00148.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00148_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00148_poly.jpg,86,4,Hough,-2.733,
n00149,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00149.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00149_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00149_poly.jpg,86,4,Hough,2.196,
n00150,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00150.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00150_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00150_poly.jpg,86,4,Hough,-1.215,
n00151,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00151.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00151_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00151_poly.jpg,86,4,Hough,0.127,
n00152,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00152.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00152_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00152_poly.jpg,86,4,Hough,3.396,
n00153,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00153.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00153_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00153_poly.jpg,86,4,Hough,-1.697,
n00154,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00154.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00154_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00154_poly.jpg,86,4,Hough,3.366,
n00155,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00155.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00155_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00155_poly.jpg,86,4,Hough,-6.145,
n00156,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00156.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00156_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00156_poly.jpg,86,4,Hough,-0.600,
n00158,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00158.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00158_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00158_poly.jpg,86,4,Hough,4.662,
n00159,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00159.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00159_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00159_poly.jpg,86,4,Hough,0.000,
n00160,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00160.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00160_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00160_poly.jpg,86,4,Hough,0.567,
n00161,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00161.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00161_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00161_poly.jpg,86,4,Hough,2.042,
n00162,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00162.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00162_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00162_poly.jpg,86,4,Hough,0.000,
n00166,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00166.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00166_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00166_poly.jpg,86,4,Hough,0.107,
n00167,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00167.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00167_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00167_poly.jpg,86,4,Hough,0.107,
n00168,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00168.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00168_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00168_poly.jpg,86,4,Hough,0.208,
n00169,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00169.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00169_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00169_poly.jpg,86,4,Hough,14.809,
n00170,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00170.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00170_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00170_poly.jpg,86,4,Hough,0.357,
n00171,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00171.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00171_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00171_poly.jpg,86,4,Hough,10.258,
n00172,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00172.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00172_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00172_poly.jpg,86,4,Hough,2.167,
n00173,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00173.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00173_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00173_poly.jpg,86,4,Hough,5.051,
n00174,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00174.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00174_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00174_poly.jpg,86,4,Hough,3.468,
n00176,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00176.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00176_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00176_poly.jpg,86,4,Hough,-4.053,
n00177,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00177.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00177_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00177_poly.jpg,86,4,Hough,1.325,
n00178,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00178.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00178_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00178_poly.jpg,86,4,Hough,0.000,
n00179,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00179.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00179_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00179_poly.jpg,86,4,Hough,-2.472,
n00182,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00182.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00182_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00182_poly.jpg,86,4,Hough,6.698,
n00183,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00183.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00183_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00183_poly.jpg,86,4,Hough,3.859,
n00184,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00184.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00184_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00184_poly.jpg,86,4,Hough,-1.567,
n00185,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00185.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00185_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00185_poly.jpg,86,4,Hough,-6.105,
n00186,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00186.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00186_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00186_poly.jpg,86,4,Hough,-2.438,
n00187,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00187.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00187_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00187_poly.jpg,86,4,Hough,0.000,
n00189,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00189.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00189_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00189_poly.jpg,86,4,Hough,-5.620,
n00190,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00190.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00190_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00190_poly.jpg,86,4,Hough,-4.923,
n00192,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00192.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00192_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00192_poly.jpg,86,4,Hough,1.186,
n00193,,,,,,,,Imagem não encontrada para blocos 'n00193' / 'bpb5e63'
n00195,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00195.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00195_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00195_poly.jpg,86,4,Hough,5.976,
n00196,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00196.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00196_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00196_poly.jpg,86,4,Hough,-0.396,
n00197,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00197.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00197_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00197_poly.jpg,86,4,Hough,-0.810,
n00198,C:\OCR-PLACAS\treino_carro_final_26_06\carros_17.5k_teste\carros_17.5k_teste\imgs\n00198.jpg,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00198_rectified.png,C:\OCR-PLACAS\yolo-obb-train\gira_placa\outputs\n00198_poly.jpg,86,4,Hough,-10.698,
